Translation Key,Translated Value
st_wpn_glock17_m1,Glock 17 Tactical
st_wpn_glock17_m1_descr,"The Glock 17 is a polymer-framed, short recoil-operated, locked-breech semi-automatic pistol designed and produced by Austrian manufacturer Glock Ges.m.b.H. The tactical variant of Glock 17 has some additional futures: integrated Aimtech glock base for Red Dot sights, installed Pachmayr tactical rubber grip and threaded barrel manufactured by Double Diamond.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] Scopes: Docter Sight, Aimpoint T1 (low mount only), Trijicon RMR, Leupold Deltapoint PRO\n %c[d_purple] • %c[ui_gray_2] Silencer: Osprey 9mm \n"
st_wpn_glock_custom,Glock 19 (custom)
st_wpn_glock_descr,"The Glock 19 is a smaller version of the Glock 17. Its reduced size made the Glock 19 easier to conceal and carry by military and police forces. The pistol was debuted by Glock GbmH of Austria in 1988. When compared to the Glock 17, the Glock 19 retains the weight of its slide to keep the short recoil operation in check while at the same time shortening the grip and barrel. Many components of the Glock 19 were made interchangeable with the Glock 17, including the magazine. Simply put, the Glock 19 is a compact version of the 17.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] GemTech suppressor (after modification)"
st_wpn_glock_modern,Glock 19 (alternate)
st_wpn_glock_modern_descr,"The Glock 19 is a smaller version of the Glock 17. Its reduced size made the Glock 19 easier to conceal and carry by military and police forces. The pistol was debuted by Glock GbmH of Austria in 1988. When compared to the Glock 17, the Glock 19 retains the weight of its slide to keep the short recoil operation in check while at the same time shortening the grip and barrel. Many components of the Glock 19 were made interchangeable with the Glock 17, including the magazine. Simply put, the Glock 19 is a compact version of the 17. This model has an optional automatic fire mode.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] GemTech suppressor (after modification)"
st_wpn_grach,MP-443 Grach
st_wpn_grach_descr,"The MP-443 is a short recoil operated, locked breech pistol that was developed for the Russian Army trials, codenamed ""Grach"" (rook). These trials were started by issuing initial requirements for a new military pistol in 1993. Several designs were submitted to the trials and the winner was the pistol designed at the state Izhevsk Mechanical Plant by Vladimir Yarygin. This pistol, initially known as the 6P35 military index during trials or the MP-443 ""Grach"" manufacturer's designation, is adopted by the Russian Government for military and law enforcement use under the PYa designation, and already issued to some Russian Army units."
st_wpn_groza,OTs-14 Groza
st_wpn_groza_descr,"The OTs-14 ""Groza"" (""Thunder"") modular assault rifle was developed during the early 1990s at the TSKIB SOO. It was intended for various special forces in the Russian Army and Internal Affairs Ministry as an dedicated urban warfare weapon. Briefly manufactured in small numbers at the Tula Arms factory during the mid-1990s, the OTs-14 saw action in Chechnya in 1999, but fell out of favour and are no longer being made. It is a bullpup design, with removable foregrip which can be replaced with a 40mm grenade launcher. Adopted for Spetsnaz forces and specialist front-line combat units, the OTs-14-4A allows for assembly of one of four weapon versions, depending on the mission. This Zone version is equipped with the GP-25 grenade launcher. \n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] PO 4x34 scope\n %c[d_purple] • %c[ui_gray_2] GP-25 grenade launcher (integrated)\n \n"
st_wpn_groza_nimble,OTs-14-1A Groza-1
st_wpn_groza_nimble_descr,"Being the only variant of the OTs-14-4A, the OTs-14-1A ""Groza-1"" is chambered for 7.62x39mm. Fire rate, flatness and magazine capacity are improved thanks to the use of this lighter, faster round. The Groza-1 was only produced in small batches.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] PO4x34 scope\n %c[d_purple] • %c[ui_gray_2] GP-25 grenade launcher (integrated)\n \n"
st_wpn_gsh18,Gsh-18
st_wpn_gsh18_custom,Gsh-18 (custom)
st_wpn_gsh18_descr,"The GSh-18 is a 9x19mm semi-automatic pistol developed in the early 1990s at the KBP Instrument Design Bureau in Tula. The pistol's name is derived from its designers - Gryazev and Shipunow, and the number 18 denotes the magazine capacity. The GSh-18 is a recoil-operated, locked breech pistol. The weapon has an unusual cam-rotated barrel with 10 locking lugs. The GSh-18 is striker fired and features a pre-set trigger that pre-cocks the pistol when the slide recoils after firing a shot, the striker firing pin is then fully cocked by pulling the trigger back to the rear. With the 7N21 and 7N31 armour-piercing bullets, it can pierce 8mm of steel at 20 metres."
st_wpn_hk416,HK416
st_wpn_hk416_descr,"The HK416 is a rifle designed and manufactured by Heckler & Koch to improve the M4. It is available as a complete firearm, or as an upper receiver that fits on any AR-15 type lower receiver. The US Army's Delta Force collaborated with the German arms makers to develop the new rifle. Testing the H&K 416 in 2004 revealed that the piston operating system significantly reduces malfunctions while increasing the life of parts. The project was originally called the H&K M4, but was changed in response to a trademark infringement suit filed by Colt Defence. Currently, it is only available to government and military organisations, hence why this assault rifle is usually carried by Mercenaries.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] 5.56x45 compatible suppressor\n %c[d_purple] • %c[ui_gray_2] ACOG, Barska ES AC10632, EOTech scopes\n %c[d_purple] • %c[ui_gray_2] M203 grenade launcher\n \n"
st_wpn_hk417,HK417
st_wpn_hk417_descr,"The Heckler & Koch HK417 is a battle rifle designed and manufactured by Heckler & Koch in Germany. It is the larger caliber version of the HK416, and chambered for the full-power 7.62x51mm NATO rifle cartridge. It is a gas-operated, selective fire rifle with a rotating bolt. The HK417 is intended for use in roles where the greater penetrative power, stopping power, and range of the 7.62x51mm cartridge are required. It has been adopted for service by a number of armed forces, special forces, and police organizations.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] 5.56x45 compatible suppressor\n %c[d_purple] • %c[ui_gray_2] ACOG, EOTech scopes\n \n"
st_wpn_howa20,Howa Type 20
st_wpn_howa20_descr,"The assault rifle was officially unveiled to the public in May 2020. This weapon is intended to replace the Type 89 assault rifle, which has been in service for about 30 years. The new rifle of the Japanese Self-Defense Forces, like the previous one, was developed by Howa Machinery Co, and uses 5.56 mm ammunition. The development of a new rifle to replace the Type 89 began at the request of the Japanese Armed Forces in 2014. Externally and structurally, the new Type 20 rifle is a kind of arithmetic mean of many modern rifles, such as the HK433 or CZ BREN II, and, apparently, does not have any original features. However, there is nothing wrong with this, since it is not the originality of the design that is required from the army weapon, but reliability, low price and compliance with the customer's requirements. It remains a mystery how and in what quantity this rifle came to the participants of a scientific expedition to the Zone.\n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] Includes: MARCH Shorty scope and AN/PEQ-15A DBAL-A2 Laser Device\n %c[d_purple] • %c[ui_gray_2] Silencer: KAC QDSS NT-4 5.56õ45\n"
st_wpn_hpsa,Browning Hi-Power
st_wpn_hpsa_alt,Browning Hi-Power (alternate)
st_wpn_hpsa_descr,"The Browning Hi-Power is a single-action, 9mm semi-automatic pistol. It is based on the ideas of American firearms inventor John Browning, created and patented in 1922, later patented by FN Herstal. Browning died in 1926, before he had finished developing a production version, but FN arms designer Dieudonne Saive fully developed it. The Hi-Power pistol was noted for its 13 round magazine capacity, twice that of contemporary designs such as the Luger or Mauser 1910. This modified variant of the Browning HP pistol, despite its venerable age, enjoys popularity around the world.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] 9x19 compatible suppressor (after modification)"
st_wpn_k98,Karabiner 98 Kurz
st_wpn_k98_descr,"During World War II, certain Karabiner 98k rifles were selected for their exceptional accuracy and fitted with the ZF39 telescopic sight. These rifles were used by Nazi Germany as sniper rifles. In skilled hands, they had an effective range of up to 1000 metres.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] ZF scope series\n %c[d_purple] • %c[ui_gray_2] 5.56x45 compatible suppressor (alternate)\n \n"
st_wpn_k98_mod,Mauser 98k Forester
st_wpn_k98_mod_descr,"A modified version of the WWII German sniper rifle Mauser Karabiner 98k. The wooden stock was replaced with a more organomic polymer one. The rifle is equipped with an excellent sniper scope manufactured by March, Japan. In the Zone, a rifle is used mainly for hunting mutants at long and over-long distances.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] Scopes: March (integrated)\n %c[d_purple] • %c[ui_gray_2] Silencer: K98 Forester. (Barrel adapter needed to mount a silencer) \n"
st_wpn_k98_mod_silen98,Mauser 98k Forester (with silencer adapter)
st_wpn_k98_mod_silen98_descr,"A modified version of the WWII German sniper rifle Mauser Karabiner 98k. The wooden stock was replaced with a more organomic polymer one. The rifle is equipped with an excellent sniper scope manufactured by March, Japan. In the Zone, a rifle is used mainly for hunting mutants at long and over-long distances.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] Scopes: March (integrated)\n %c[d_purple] • %c[ui_gray_2] Silencer: K98 Forester.\n"
st_wpn_kar98_retrotac,Karabiner 98 Forest Hunter
st_wpn_kar98_retrotac_descr,"Modified version of the German WWII sniper rifle Mauser Karabiner 98k - another work of the Forester, known for his love for the restoration and modernization of old captured weapons of the WWII era. The original wooden stock has been slightly lightened; a handguard is installed on its front part, allowing the installation of an additional night sight. The rifle is equipped with an excellent sniper scope manufactured by March, Japan. According to the Forester, this rifle is more suitable for hunting intruders in the Red Forest than mutants.\n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] Scopes: March (included), PN-23 ""Nozzle"" \n %c[d_purple] • %c[ui_gray_2] Suppressor: K98 Forester.\n"
st_wpn_karabiner98k,Karabiner 98 Kurz
st_wpn_karabiner98k_descr,"During World War II, certain Karabiner 98k rifles were selected for their exceptional accuracy and fitted with the ZF39 telescopic sight. These rifles were used by Nazi Germany as sniper rifles. In skilled hands, they had an effective range of up to 1000 metres. \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] Can be upgraded using Tactical Kit (silencer adapter).\n %c[d_purple] • %c[ui_gray_2] Scopes: ZF-4 (included).\n %c[d_purple] • %c[ui_gray_2] Suppressor: None (Barrel adapter kit needed to mount a silencer) \n"
st_wpn_karabiner98k_silen98,Karabiner 98 Kurz (with silencer adapter)
st_wpn_karabiner98k_silen98_descr,"During World War II, certain Karabiner 98k rifles were selected for their exceptional accuracy and fitted with the ZF39 telescopic sight. These rifles were used by Nazi Germany as sniper rifles. In skilled hands, they had an effective range of up to 1000 metres. \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] Scopes: ZF-4 (included).\n %c[d_purple] • %c[ui_gray_2] Suppressor: K98 Forester.\n"
st_wpn_kiparis,OTs-02 Kiparis
st_wpn_kiparis_descr,"OTs-02 ""Kiparis"" (Cypress) is a sub-machine gun, developed in 1972 by order of the Ministry of Defence of the USSR by weapon designers from TsKIB COO of Tula. The layout is based on the Czechoslovak sub-machine gun Scorpion Vz.61 (1961 variant). The OTs-02 ""Kiparis"" automatic mechanism is powered by a free bolt recoil. Shots are fired from closed bolt, which increases the accuracy of fire. To increase stability of the weapon, a folding stock is used, which in the compact position is folded on top of the receiver. In the Zone, this weapon is not uncommon and usually used by bandits and loners who can't afford a better weapon.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] 9x19 compatible suppressor\n \n"
st_wpn_kiparis_m1,"OTs-02 Kiparis ""Nonpro"""
st_wpn_kiparis_m1_descr,"OTs-02 ""Kiparis"" (Cypress) is a sub-machine gun, developed in 1972 by order of the Ministry of Defence of the USSR by weapon designers from TsKIB COO of Tula. The layout is based on the Czechoslovak sub-machine gun Scorpion Vz.61 (1961 variant). The OTs-02 ""Kiparis"" automatic mechanism is powered by a free bolt recoil. Shots are fired from closed bolt, which increases the accuracy of fire. To increase stability of the weapon, a folding stock is used, which in the compact position is folded on top of the receiver. In the Zone, this weapon is not uncommon and usually used by bandits and loners who can't afford a better weapon.\n Mechanic Polimer, as it turned out, considers himself a true fun of the old, but very affordable cartridge 9x18 in the southern regions of the Zone. The line of inexpensive submachine guns he developed is very popular among stalkers in all fuctions in Zone. This model differs from the standard mainly in some simple attachments and slightly increased rate of fire.\n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] The weapons are equipped with: the cheapest of all possible laser sight and a picatinny rail for attaching some small sights.(Also, as a bonus, Polymer gives you a set of 40 round mags when you buying it).\n %c[d_purple] • %c[ui_gray_2] Scopes: All Red Dot Sights for picatinny/weaver except of scopes with long mount such as: Eotech 553/XPS, C-More, OKP-7, Meprolight M21, EKP-8-18 and Kemper.\n %c[d_purple] • %c[ui_gray_2] Suppressor: 0217 Sound Suppressor.\n"
st_wpn_kiparis_m2,"OTs-02 Kiparis ""Obligor"""
st_wpn_kiparis_m2_descr,"OTs-02 ""Kiparis"" (Cypress) is a sub-machine gun, developed in 1972 by order of the Ministry of Defence of the USSR by weapon designers from TsKIB COO of Tula. The layout is based on the Czechoslovak sub-machine gun Scorpion Vz.61 (1961 variant). The OTs-02 ""Kiparis"" automatic mechanism is powered by a free bolt recoil. Shots are fired from closed bolt, which increases the accuracy of fire. To increase stability of the weapon, a folding stock is used, which in the compact position is folded on top of the receiver. In the Zone, this weapon is not uncommon and usually used by bandits and loners who can't afford a better weapon.\n Mechanic Polimer, as it turned out, considers himself a true fun of the old, but very affordable cartridge 9x18 in the southern regions of the Zone. The line of inexpensive submachine guns he developed is very popular among stalkers in all fuctions in Zone. This model was made by Polymer for Duty faction.\n This model differs from the standard mainly in some simple attachments and slightly increased rate of fire. Also this model comes with handcrafted Bakelite foregrip which increases the recoil control. The Bakelite grip is attached to steel brace connected to the buttom of the Kiparis's fore-end and reinforced with three titanium screws.\n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] The weapons are equipped with: laser sight and, picatinny rail for attaching some small sights and handcrafted Bakelite foregrip. (Also, as a bonus, Polymer gives you a set of 40 round mags when you buying it).\n %c[d_purple] • %c[ui_gray_2] Scopes: Trijicon Acog and Red Dot Sights for picatinny/weaver except of scopes with long mount such as: Eotech 553, C-More, Meprolight M21, EKP-8-18.\n %c[d_purple] • %c[ui_gray_2] Suppressor: 0217 Sound Suppressor.\n"
st_wpn_kiparis_m3,"OTs-02 Kiparis ""Zhmich (Oilcake)"""
st_wpn_kiparis_m3_descr,"OTs-02 ""Kiparis"" (Cypress) is a sub-machine gun, developed in 1972 by order of the Ministry of Defence of the USSR by weapon designers from TsKIB COO of Tula. The layout is based on the Czechoslovak sub-machine gun Scorpion Vz.61 (1961 variant). The OTs-02 ""Kiparis"" automatic mechanism is powered by a free bolt recoil. Shots are fired from closed bolt, which increases the accuracy of fire. To increase stability of the weapon, a folding stock is used, which in the compact position is folded on top of the receiver. In the Zone, this weapon is not uncommon and usually used by bandits and loners who can't afford a better weapon.\n Mechanic Polimer, as it turned out, considers himself a true fun of the old, but very affordable cartridge 9x18 in the southern regions of the Zone. The line of inexpensive submachine guns he developed is very popular among stalkers in all fuctions in Zone. This model was made by Polymer for Clear Sky faction.\n This model differs from the standard mainly in some simple attachments and slightly increased rate of fire. Also this model comes with handcrafted Bakelite foregrip which increases the recoil control. The Bakelite grip is attached to steel brace connected to the buttom of the Kiparis's fore-end and reinforced with three titanium screws.\n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] The weapons are equipped with: laser sight and, picatinny rail for attaching some small sights and handcrafted Bakelite foregrip. The kit includes a set of 81 round drum mags.\n %c[d_purple] • %c[ui_gray_2] Scopes: Trijicon Acog and Red Dot Sights for picatinny/weaver except of scopes with long mount such as: Eotech 553, C-More, Meprolight M21, EKP-8-18.\n %c[d_purple] • %c[ui_gray_2] Suppressor: 0217 Sound Suppressor.\n"
st_wpn_kiparis_s,OTs-02 Kiparis
st_wpn_kiparis_s_descr,"OTs-02 ""Kiparis"" (Cypress) is a sub-machine gun, developed in 1972 by order of the Ministry of Defence of the USSR by weapon designers from TsKIB COO of Tula. The layout is based on the Czechoslovak sub-machine gun Scorpion Vz.61 (1961 variant). The OTs-02 ""Kiparis"" automatic mechanism is powered by a free bolt recoil. Shots are fired from closed bolt, which increases the accuracy of fire. To increase stability of the weapon, a folding stock is used, which in the compact position is folded on top of the receiver. In the Zone, this weapon is not uncommon and usually used by bandits and loners who can't afford a better weapon.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] Suppressor: 0217 Sound Suppressor.\n"
st_wpn_korth,"Korth 4"" Barrel"
st_wpn_korth_custom,"Korth 6"" Barrel"
st_wpn_korth_custom_descr,"Korth is a high-end firearms manufacturer based in Lollar, Hesse, Germany. Korth is a high-end firearms manufacturer based in Lollar, Hesse, Germany. Korth. For some gun aficionados, nothing more needs to be said. Builders in the tradition of ultimate European luxury brands, Korth are perhaps best known for revolvers with price tags that most people would find easier to associate with German cars than German guns. But that out-of-this-world pricing reputation which is the stuff of gun counter lore world wide is derived from their full custom stuff; the entry point is far more accessible. The starting point for a Korth is around the starting point for a Rolex: five thousand dollars will put some of that European goodness in your hands, and it will sure be memorable. Korth guns are legendary.\n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] Installed long 6 inch threaded barrel.\n %c[d_purple] • %c[ui_gray_2] Scopes: Docter Sight\n %c[d_purple] • %c[ui_gray_2] Silencer: BLACK BOX .45\n"
st_wpn_korth_descr,"Korth is a high-end firearms manufacturer based in Lollar, Hesse, Germany. Korth. For some gun aficionados, nothing more needs to be said. Builders in the tradition of ultimate European luxury brands, Korth are perhaps best known for revolvers with price tags that most people would find easier to associate with German cars than German guns. But that out-of-this-world pricing reputation which is the stuff of gun counter lore world wide is derived from their full custom stuff; the entry point is far more accessible. The starting point for a Korth is around the starting point for a Rolex: five thousand dollars will put some of that European goodness in your hands, and it will sure be memorable. Korth guns are legendary.\n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] Silencer: none\n"
st_wpn_kriss_cust,KRISS Vector Custom
st_wpn_kriss_cust_descr,"KRISS Vector is a family of modern submachine guns developed by the American company KRISS USA. They use an unconventional delayed blowback system combined with in-line design to reduce felt recoil and muzzle climb of the weapon. The Vector shoots with incredibly high cyclic rate of 1200 rounds per minute, but the recoil reducing mechanism makes it easy to control. In The Zone it is used by mercenary groups and loners who need a compact and light weapon for use as PDW, but due to it's extremely high rate of fire it is also used as weapon for mutant hunting - even short burst can send lots of bullets down range, increasing the chance of critical hits. This model includes a vertical grip and LAM Module, making it better in CQB.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] RVG Vertical Grip \n %c[d_purple] • %c[ui_gray_2] L3Harris LA-5B/PEQ tactical device \n %c[d_purple] • %c[ui_gray_2] SilencerCo Omega .45 caliber suppressor"
st_wpn_ks23,KS-23
st_wpn_ks23_23_up,KS-23 Short Barrel
st_wpn_ks23_23_up_descr,"Special carbine, 23 mm - Soviet multifunctional police pump-action shotgun, designed to suppress riots, selective force, mental and chemical effects on offenders. Interestingly, having a caliber of more than 20 mm and a rifled barrel, the KS-23 should not be classified as small arms, but as small-caliber artillery. This modification of KS-23 has short 510mm barrel installed on it instead of standard long 700mm one.\n"
st_wpn_ks23_descr,"Special carbine, 23 mm - Soviet multifunctional police pump-action shotgun, designed to suppress riots, selective force, mental and chemical effects on offenders. Interestingly, having a caliber of more than 20 mm and a rifled barrel, the KS-23 should not be classified as small arms, but as small-caliber artillery.\n \n %c[ui_gray_2]ATTACHMENTS: The long 700mm barrel can be replaced by short 510mm one to decrease the wheight of the weapon.\n"
st_wpn_ks23_kaban,KS-23M Drozd
st_wpn_ks23_kaban_descr,"Shortened version of KS-23 with removable metal stock. 23 mm - Soviet multifunctional police pump-action shotgun, designed to suppress riots, selective force, mental and chemical effects on offenders. Interestingly, having a caliber of more than 20 mm and a rifled barrel, the KS-23 should not be classified as small arms, but as small-caliber artillery.\n \n %c[ui_gray_2]ATTACHMENTS: Boar Tactical Kit for KS-23M Drozd.\n"
st_wpn_ks23_kaban_kab_up,KS-23 Boar
st_wpn_ks23_kaban_kab_up_descr,"Shortened version with mounted Trijicon RMR reflex sight. 23 mm - Soviet multifunctional police pump-action shotgun, designed to suppress riots, selective force, mental and chemical effects on offenders. Interestingly, having a caliber of more than 20 mm and a rifled barrel, the KS-23 should not be classified as small arms, but as small-caliber artillery. Also this version has thread for sound supressor that can be found somewere at south locations of Zone.\n"
st_wpn_l85,L85A1
st_wpn_l85_alt,L85A1 (alternate)
st_wpn_l85_custom,L85A1 (custom)
st_wpn_l85_descr,"The development of the SA80 system, which included two weapons - the SA80 IW assault rifle and SA80 LSW light machine gun, began in the late 1960s when the British Army decided to develop a new rifle, to replace the ageing 7.62x51mm L1 SLR British made FN FAL. The standard individual weapon for the British armed forces, the L85 (in its original A1 version) had numerous performance issues. The improved L85A1 is extremely reliable over a range of climates for various operational scenarios. The current L85A1 rifles are recognised as reliable and accurate, especially when using standard issue SUSAT telescope sights.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] SUSAT scope (integrated)\n %c[d_purple] • %c[ui_gray_2] 5.56x45 compatible suppressor (after modification)\n \n"
st_wpn_l85_m1,L85 A2
st_wpn_l85_m1_descr,"The development of the SA80 system, which included two weapons - the SA80 IW assault rifle and SA80 LSW light machine gun, began in the late 1960s when the British Army decided to develop a new rifle, to replace the ageing 7.62x51mm L1 SLR British made FN FAL. The standard individual weapon for the British armed forces, the L85 (in its original A1 version) had numerous performance issues. The A2 variant came to be as the result of a significant upgrade in the early 2000s by Heckler & Koch and remains in service as of 2020. L85A2 is extremely reliable over a range of climates for various operational scenarios. The current L85A2 rifles are recognised as reliable and accurate, especially when using standard issue SUSAT telescope sights.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] Scopes: Susat with L85 native mount\n %c[d_purple] • %c[ui_gray_2] Suppressor: ADVANCED ARMAMENT (AAC) M4-2000\n %c[d_purple] • %c[ui_gray_2] Grenade Launcher: none\n"
st_wpn_l85_m2,L85 A2 Modernized
st_wpn_l85_m2_descr,"The development of the SA80 system, which included two weapons - the SA80 IW assault rifle and SA80 LSW light machine gun, began in the late 1960s when the British Army decided to develop a new rifle, to replace the ageing 7.62x51mm L1 SLR British made FN FAL. The standard individual weapon for the British armed forces, the L85 (in its original A1 version) had numerous performance issues. The A2 variant came to be as the result of a significant upgrade in the early 2000s by Heckler & Koch and remains in service as of 2020. L85A2 is extremely reliable over a range of climates for various operational scenarios. The current L85A2 rifles are recognised as reliable and accurate, especially when using standard issue SUSAT telescope sights.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] Upgraded: Picatinny rail installed on top of the native dovetail mount\n %c[d_purple] • %c[ui_gray_2] Scopes: All for picatinny/weaver (except of Red Dot Sights with low mount: Trijicon RMR, Leupold DeltaPoint PRO, Aimpoint T1 (low mount), Docter Sight, 1P76 Rakurs (low mount).\n %c[d_purple] • %c[ui_gray_2] Suppressor: ADVANCED ARMAMENT (AAC) M4-2000\n %c[d_purple] • %c[ui_gray_2] Grenade Launcher: none\n"
st_wpn_l85_m3,L85 A2 Tactic
st_wpn_l85_m3_descr,"The development of the SA80 system, which included two weapons - the SA80 IW assault rifle and SA80 LSW light machine gun, began in the late 1960s when the British Army decided to develop a new rifle, to replace the ageing 7.62x51mm L1 SLR British made FN FAL. The standard individual weapon for the British armed forces, the L85 (in its original A1 version) had numerous performance issues. The A2 variant came to be as the result of a significant upgrade in the early 2000s by Heckler & Koch and remains in service as of 2020. L85A2 is extremely reliable over a range of climates for various operational scenarios. The current L85A2 rifles are recognised as reliable and accurate, especially when using standard issue SUSAT telescope sights.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] Upgraded: Picatinny rail installed on top of the native dovetail mount, quadrail fore-end, foregrip and B.E. MEYERS MAWL-C1 tactical green laser aim modul.\n %c[d_purple] • %c[ui_gray_2] Scopes: All for picatinny/weaver (except of Red Dot Sights with low mount: Trijicon RMR, Leupold DeltaPoint PRO, Aimpoint T1 (low mount), Docter Sight, 1P76 Rakurs (low mount).\n %c[d_purple] • %c[ui_gray_2] Suppressor: ADVANCED ARMAMENT (AAC) M4-2000\n %c[d_purple] • %c[ui_gray_2] Grenade Launcher: Heckler&Koch M320\n"
st_wpn_l85_modern,L85A1 (modern)
st_wpn_l85a2,L85A2
st_wpn_l85a2_alt,L85A2 (alternate)
st_wpn_l85a2_custom,L85A2 (custom)
st_wpn_l85a2_descr,"The development of the SA80 system, which included two weapons - the SA80 IW assault rifle and SA80 LSW light machine gun, began in the late 1960s when the British Army decided to develop a new rifle, to replace the ageing 7.62x51mm L1 SLR British made FN FAL. The standard individual weapon for the British armed forces, the L85 (in its original A1 version) had numerous performance issues. The improved L85A2 is extremely reliable over a range of climates for various operational scenarios. The current L85A2 rifles are recognised as reliable and accurate, especially when using standard issue SUSAT telescope sights.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] SUSAT 4x scope (integrated)\n %c[d_purple] • %c[ui_gray_2] 5.56x45 compatible suppressor (after modification)\n \n"
st_wpn_l85a2_modern,L85A2 (modern)
st_wpn_l96a1,L96A1
st_wpn_l96a1_descr,"The Accuracy International Arctic Warfare rifle is a family of bolt-action sniper rifles designed and manufactured by the British company, Accuracy International. It has proved popular as a civilian, police and military rifle since its introduction in the 1980s. The rifles have some features which improve performance in very cold conditions, without impairing operation in less extreme conditions.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] Leupold Mark 4 scope (integrated)\n \n"
st_wpn_l96a1m,L96 AWSM
st_wpn_l96a1m_descr,"The Accuracy International Arctic Warfare rifle is a family of bolt-action sniper rifles designed and manufactured by the British company, Accuracy International. It has proved popular as a civilian, police and military rifle since its introduction in the 1980s. The rifles have some features which improve performance in very cold conditions, without impairing operation in less extreme conditions. L96 AWSM utilises .338 Lapua Magnum.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] Leupold Mark 4 scope (integrated)\n \n"
st_wpn_lr300,LR-300ML
st_wpn_lr300_camo,LR-300ML (camouflaged)
st_wpn_lr300_custom,LR-300ML (custom)
st_wpn_lr300_descr,"Based on the AR-15, the LR-300 is an excellent weapon system suitable for military use in close quarters battle. Its folding skeletal stock makes it ideal for aggressive and rapid building entries requiring a compact yet powerful selective fire weapon. With excellent ergonomics and lightweight, this weapon is highly accurate but it is sensitive to dirt and is not ideal for difficult field conditions.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] 5.56x45 compatible suppressor\n %c[d_purple] • %c[ui_gray_2] ACOG, Barska ES AC10632, EOTech scopes\n %c[d_purple] • %c[ui_gray_2] M203 grenade launcher (after modification)\n \n"
st_wpn_m16,M16A4
st_wpn_m16_descr,"The M16 is the U.S. military designation for a family of rifles derived from the ArmaLite AR-15 and further developed by Colt starting in the 1960s. The M16 rifle family including the M16/A1/A2/A3/A4 has been the primary infantry rifle of the United States military since the 1960s. With its variants, it has been in use by 15 NATO countries, and is the most produced firearm in its calibre. The M16 is a lightweight, 5.56x45mm calibre, air cooled, gas operated, magazine fed assault rifle, with a rotating bolt, actuated by direct impingement gas operation. The rifle is made of steel, aluminium, and composite plastics.\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] 5.56x45 compatible suppressor\n %c[d_purple] • %c[ui_gray_2] ACOG, Barska ES AC10632, EOTech scopes\n %c[d_purple] • %c[ui_gray_2] M203 grenade launcher\n \n"
st_wpn_m16a2,M16A2
