Translation Key,Translated Value
st_wpn_ak74m_duty,AK-74M
st_wpn_sig220_n_u2p2g0r,"SIG P220 ""Stalker"""
st_wpn_ak74u_custom,AKS-74UN
st_wpn_tt33,TT-33
st_up_stvp_b1_descr,A technical replacement of the pistol frame with a lighter one does not affect the weapon's reliability.
st_up_ret_b3_name,Addition of a balancing element
ammo-357-hp,.357 HP rounds
st_prt_o_fabrics_3,Durable Textiles
st_porn2,Atmosfear Magazine
st_up_helm_tele_1_name,Psy-Dome Band
st_af_fire_name,Flame
st_af_ah_r2_descr,"An artifact containing mostly plant matter found only in the Dead Forest, south of Lab X-9. It is believed that the strong psy-fields it was subjugated to during its formation heavily influenced its shape and properties. Wearing one seems to boost vitality.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Artefact\n"
ammo-9x18-fmj,9x18 mm FMJ rounds
ammo-7.62x25-p,7.62x25 mm LRNPC rounds
st_wpn_bm16,TOZ-66 (Sawn-off)
st_antibio_chlor,Chlortetracycline
zombied,Zombified
st_wpn_mp153_bas,MP-153
ammo-9x19-fmj_descr,This basic 9x19 calibre round with a jacketed bullet has good characteristics while being simple to produce. The round is popular due to the fact that international conventions prohibit the use of expanding ammunition in combat. Ineffective against body armour.\n \n%c[ui_gray_2] - %c[ui_gray_2] Armor penetration power (AP): %c[ui_gray_1]BR1 (17) \n%c[ui_gray_2] - %c[ui_gray_2] Nominal stopping power (DMG): %c[ui_gray_1]21
mutant_flesh_eye,Flesh Eye
st_addon_scope_archangel_descr,"A comprehensive upgrade package that includes grips, rails, stocks, and other enhancements to improve weapon ergonomics, control, and overall combat effectiveness.\n \n %c[pda_white]KIT INCLUDES:\n %c[d_cyan] • %c[ui_gray_2] Archangel Polymer Stock\n %c[d_cyan] • %c[ui_gray_2] 20 Round Magazine Set\n \n %c[pda_white]COMPATIBILITY:\n %c[d_cyan] • %c[ui_gray_2] Remington M700\n \n"
ui_inv_outfit_burn_protection,"%c[0,255,255,255]Burn Res:"
st_af_electra_sparkler_descr,"This artefact has the appearance of translucent spider webs. Just as proteinaceous spider silk, it is sticky and has properties of glue. \nIt can be found most commonly in or near electro anomalies and it seems to have absorbed their certain characteristics: it is able to smooth fluctuations in electric field density and acts as a weak resistor, protecting the wearer from electricity and reducing its damaging effects. \nOn the other hand, it should be noted that the presence of this artefact increases the corrosiveness of acids, leading to accelerated deterioration of equipment and higher damage to tissues of any living organism. \n\n%c[0,209,172,56] Does NOT degrade over time.\n"
st_wpn_remington700_mod_x_gen3,"Remington 700 ""MOD X Gen.3"""
ammo-7.62x39_fmj,7.62x39 mm FMJ rounds
st_prt_i_wood,Wooden Parts
st_tomato,Canned Tomatoes
st_wpn_mp5_alt,MP5A3
st_addon_sil_salvo,Salvo 12 Suppressor
st_monolithian_thoughts_name,Monolithian's Journal
ammo-7.62x54_7n14,7.62x54 mm 7N14 rounds
st_bread,Bread Loaf
monolith_trenchcoat_outfit_name,Monolith Overcoat
st_adrenalin,Epinephrine Shot
st_placeable_case,Gun Case
st_wpn_val_modern,AS Val
ammo-5.45x39-ap_descr,Military 5.45x39 calibre 7N22 armour-piercing round for automatic rifles of Warsaw Pact countries. The bullet contains a hard-alloy armour-piercing penetrator. Effective against body armour.\n \n%c[ui_gray_2] - %c[ui_gray_2] Armor penetration power (AP): %c[ui_gray_1]BR5 (47) \n%c[ui_gray_2] - %c[ui_gray_2] Nominal stopping power (DMG): %c[ui_gray_1]36
st_af_baloon_name,Bubble
st_wpn_toz34_obrez_decor,TOZ-34 (Sawn-off)
st_data_export_restore_radiation,Radiation restoration
st_addon_scope_pk1_obzor,"PK-1 ""Obzor"" (1P63)"
isg_exo_outfit_name,UNISG Exoskeleton
st_placeable_trophie5,Trophy (Bloodsucker Head)
st_af_medallion_name,Medal
st_wpn_walther_p99,Walther P99
st_jgut_zhgut,Tourniquet
st_prt_o_retardant_2,Layered Chemical/Shock Retardant Fabrics
st_protein,Protein Bar
st_wpn_kriss,KRISS Vector
nil,nil
st_addon_scope_lapua700_descr,"A comprehensive upgrade package that includes grips, rails, stocks, and other enhancements to improve weapon ergonomics, control, and overall combat effectiveness.\n \n %c[pda_white]KIT INCLUDES:\n %c[d_cyan] • %c[ui_gray_2] Threaded Barrel (for Suppressor)\n %c[d_cyan] • %c[ui_gray_2] Magpul Pro Stock\n %c[d_cyan] • %c[ui_gray_2] .338LM Magazines Set\n %c[d_cyan] • %c[ui_gray_2] Improved Leupold Sight\n \n %c[pda_white]COMPATIBILITY:\n %c[d_cyan] • %c[ui_gray_2] Remington M700\n \n"
st_af_oasis_heart_name,Heart of the Oasis
st_af_ear_descr,"Artefact with a bizarre shape. Within its core, a small structure shaped like a human body is visible. It grants the user an indomitable will to live, allowing survival and recovery from otherwise fatal injuries or blood loss.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Perk Artefact\n \n"
st_wpn_aps_bas,APS Stechkin
st_wpn_am17,AM-17
st_wpn_ak74u_old,AK-74U
st_af_glass_descr,"Firefly interacts with fields unknown to science, considerably speeding up regeneration of tissue and organs in living beings, as well as normalizing metabolic processes. \nThis artefact can literally get a badly wounded stalker back on his feet in a matter of minutes. On the other hand, Firefly can spontaneously combust when exposed to potent radioactive sources. \nA big downside to this artefact is that it weakens the body and reduce the number of platelets in blood during heal process, thus increasing bleeding rate. \nIt seems to drain stamina and decrease stamina recovery greatly as well. Some of those who used Firefly for its healing purposes have reported that they couldn't walk for hours afterwards. \nUnfortunately, Firefly is extremely rare. \n\n%c[0,209,172,56] Does NOT degrade over time.\n"
st_gamma_recipe_expert_3,Fundamentals of Guns and Armors Upgrades Vol. 3
st_synthrope,Synthetic Ropes
st_wpn_remington700_magpul_pro,"Remington 700 ""Magpul PRO"""
st_prop_chair,Wooden chair
st_af_zhelch_descr,"An ellipsoid artefact with interesting psi properties. At first, its user will feel calm and relaxed, but as time passes, they will lose their mind. This state of madness is completely reversible, and the user will return to normal after the artefact is removed.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Perk Artefact\n \n"
st_up_pri_b2_descr,"A more modern stock, which takes account of the specific nature of human physiology."
st_wpn_mp155_descr,"The Baikal MP-155 is a semiautomatic shotgun that comes in 12 gauge, with 750 mm barrel smooth bore. In production since 2011 an is the most popular model for russian hunters. The version smuggled to the Zone came modified in factory with the 8 round magazine. \n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] - %c[ui_gray_2] Scopes: Most optics for the picatinny/weaver system.\n %c[d_purple] - %c[ui_gray_2] Suppressor: NATO Suppressor multicaliber compatible. \n"
st_wpn_ak105_swamp,"AK-105 ""Swamp Thing"""
st_bottle_metal,Vodka
st_af_ah_e2_descr,"A shard of Silica Quartz formed exclusively in electro anomalies. It is remarkably pure, ranging from 99.5% to 99.9% purity and is known to provide the wearer with a feeling of youthfulness.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Artefact\n"
ui_inv_rate_of_fire,"%c[0,255,255,255]Fire Rate:"
st_helm_m40_descr,"Provides respectable radiation and chemical protection for extended periods, even after suffering damage. Comes equipped with a multilayered 40-millimetre breathing filter.\n \n"
st_prt_o_retardant_17,Insulating Constantan Inserts
st_itm_expertkit_name,Expert Tools
st_chili,Chili Beans
st_itm_mapkit_3,Anomaly Map (Red Forest)
st_sleepingpills_descr,"A package of small sleeping pills that will almost immediately induce sleepiness, which also helps reducing avalanche-like nerve impulses for a considerable period. Swallow some time before you want to rest and drink a few sips of water afterwards for maximum effect. Take two tablets at a time.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_green] • %c[ui_gray_2]improves morale and mind protection against horrors of the Zone\n %c[d_green] • %c[ui_gray_2]induces sleepiness\n"
st_af_dummy_dummy_name,Shell
st_af_grapes_name,Grapes
st_af_sponge_name,Sponge
ammo_23x75_barrikada,"""Barrikada"" 23x75mm"
st_wpn_ks23,KS-23
st_up_binoc_b1_gamma_descr,Night vision technology installation for low light conditions. Relies on night-useful spectral and intensity range techniques to sense radiation that is invisible to the human eye.
l04_darkvalley,Dark Valley
st_addon_sil_salvo_descr,"A shotgun suppressor designed by SilencerCo, significantly reducing noise and recoil for 12-gauge firearms while maintaining shot pattern integrity.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]United States\n \n %c[pda_white]COMPATIBILITY:\n %c[d_cyan] • %c[ui_gray_2] 12 gauge\n \n"
st_wpn_m4a1_siber,M4A1
st_grenade_launcher_m203,M203 Grenade Launcher
mutant_lurker_eye,Lurker Eye
st_wpn_galil_modern,Galil AR
stalker_proto_exo_outfit_description,"A stalker bodysuit, specially designed to be fitted with the servos and batteries of an exoskeleton, allowing the wearer to carry significantly more equipment than they could under any other circumstances. Compared to a full exoskeleton, it provides less protection but is also considerably lighter.\n \n"
st_survival_kit,Survival Kit
mutant_krovosos_jaw,Bloodsucker Jaw
st_wpn_aek971,AEK-971
st_up_autd_c1_descr,Protective sputter makes misfiring due to mechanism malfunction impossible.
st_af_tlf_prometheus_descr,A unique artifact that was born in the Greek Fire after the stalker of the legend with the same name has been slain. It gives the user immense resistance to heat and makes the wounds heal faster.
st_af_cristall_name,Crystal
st_gamma_recipe_ammo_4,Advances in Military Applications: Exoskeletons (Confidential)
st_wpn_gsh18,Gsh-18
dolg_voin_outfit_name,PS6-V Warrior Suit
st_placeable_radiola,Radio
st_up_helm_rad_1_name,Active Filters
st_up_weight_4_name,"Lighter, Synthetic & Polymer Materials"
st_ecologist_outfit_orange_name,SSP-99 Bodysuit
st_wpn_m4_tac,"M4A1 ""Protector"""
ui_st_rank,Rank
st_prop_mice_pad,Mouse with Mouse Pad
st_data_export_eat_alcohol,Alcohol
st_rank_gauss,Gauss squad
exo_dolg_outfit_name,PSZ-10d Duty Battlesuit
st_barrel_10,7.62mm Barrel [P] (Barrel)
st_grenade_smoke,Smoke Grenade
greh_armored_camo_outfit_name,Vyriy Flak Armor
greh_armored_outfit_name,Irij Flak Armor
mutant_burer_hand,Burer Hand
st_itm_backpack_name,Backpack
lttz_ll_wpn_gauss_quest_name,"""Item ¹62"""
st_prt_o_ballistic_18,Reinforced Polyethylene Fiber Layers
st_bolt_carrier_4,Sliding Bolt Carrier with a Locking Bias (Carrier)
st_up_carry_1_name,Mount System
st_placeable_sink,Sink
redline_novice_outfit_description,"A snazzy bright red leather anorak worn over a turtleneck sweater, tucked into jeans and hiking boots. An inadequate choice for the Zone's harsh conditions.\n \n"
dolg_scientific_outfit_description,"The Duty faction version of the standard SEVA suit. Like the standard suit variant, it consists of a durable anomaly-resistant CBRN jumpsuit and a specially-treated Class II Kevlar vest. A solid suit for extended dives into anomaly fields.\n \n"
st_af_empty_name,Empty
st_wpn_beretta_px4,Beretta Px4 Storm
st_up_tele_1_name,Steel Grill Psy-protection Band
st_addon_scope_pso2,PSO-1M2-1
st_cleaning_kit_s_new,Type B Weapon Cleaning Kit
st_meat_tushkano_descr,"Skewers of grilled Tushkano meat, often heavily seasoned to disguise the flavor. Cheap, common, and just filling enough to keep a hungry stalker moving.\n \n %c[pda_white]NOTE: %c[ui_gray_2]The quality and healthiness of a meal is determined by how it is prepared.\n %c[d_orange] • %c[pda_white] Zone-produced meals%c[ui_gray_2], while less contaminated, are still unhealthy.\n %c[pda_yellow] • %c[pda_white] Stewed meals %c[ui_gray_2]require the addition of clean water and are significantly less contaminated.\n %c[d_green] • %c[pda_white] Purified meals %c[ui_gray_2]required the addition of vodka and are not only radiation-free but provide revitalizing effects.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Cooked Meal\n"
ammo-4.6x30-fmj_descr,"The HK 4.6x30mm cartridge is a type of ammunition primarily used in the Heckler & Koch MP7 personal defense weapon (PDW). It is designed to minimize weight and recoil while increasing penetration of body armor. It features a bottlenecked case and a pointed, steel-core, brass-jacketed bullet. \n \n%c[ui_gray_2] - %c[ui_gray_2] Armor penetration power (AP): %c[ui_gray_1]BR3 \n%c[ui_gray_2] - %c[ui_gray_2] Nominal stopping power (DMG): %c[ui_gray_1]low - medium"
st_wpn_ak101,AK-101
st_af_full_empty_descr,"Similar to Empty, this artefact consist of two disks of organic formation connected by a unique gravitational field in between. However, the said field in Full Empty is extraordinary: all atoms entering the centre, regardless of their nature, become interactive under the unknown effects of the field. Thus releasing photons (light emitting). \nScientists usually refer to it as the ""galaxy effect"", which gives the artefact an exceptional orbit of light. \nThe density increment of surrounding air caused by moving is higher comparing to Empty. Because of this, the artefact will greatly hinder its holder's movement. \nBeing superior artefact to Empty, the protection against physical impacts is remarkable. Some claims that Full Empty is capable of stopping 9mm bullets fired at point blank. \n\n%c[0,209,172,56] Does NOT degrade over time.\n"
st_wpn_ithacam37,Ithaca M37 Riot
st_af_black_name,Black Stone
st_wpn_desert_eagle_descr,"The IMI Desert Eagle is a semi-automatic handgun notable for chambering the largest centrefire cartridge of any magazine fed, self-loading pistol and also being the heaviest and blockiest gun of its type. You can use it to bludgeon your enemies to death because of its blockiness and weight. Rumour is that there's a stalker with a crowbar wandering around the Zone with a rechambered version of this gun."
st_placeable_wall_doorway_metal,Metal Sheet Wall w\ Doorway
stalker_drought_outfit_description,"A Zone-assembled suit, handmade by local craftsmen. For a stalker suit, the ""Drought"" possesses above-average ballistic protection, but is considerably less comfortable to wear.\n \n"
st_af_ah_o1_descr,"An artefact created in fire anomalies consisting of mostly iron, bismuth, cadmium and nickel. If broken, the interior resembles an infinite fractal.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Artefact\n"
isg_outfit_name,UNISG Mk1 Tactical Body Armor
st_prt_o_ballistic_2,Kevlar Protera Plates w/ Reinforced Ceramic Inserts
mutant_lurker_tail,Lurker Tail
st_addon_scope_ac10632_descr,"A versatile electronic reflex sight designed for rapid target acquisition in close-quarters and mid-range combat. It offers a clear, illuminated reticle for improved aiming speed and accuracy.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Barska\n %c[d_cyan] • %c[pda_white] Magnification: %c[ui_gray_2]1.0x\n \n"
st_mint,Altoids
light_dolg_outfit_name,IBAz Universal Protection Suit
st_hide_psysucker_name,Psysucker Skin
merc_combat_scientific_outfit_name,Mercenary Pathfinder
st_wpn_vintorez_isg,RD-939
st_ground_coffee_descr,"A packet of finely ground coffee beans, ready to be brewed. Though often stale or scavenged from old stockpiles, a hot cup can keep a Stalker alert during long nights.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Food\n %c[d_green] • %c[pda_white] Stimulant\n"
specops_merc_outfit_name,Mercenary B-5M Armored Suit
st_trigger_components_6,Trigger Mechanism with Hammer [R] (Trigger)
st_wpn_usp_nimble,"USP Match ""Wolfhound"""
st_addon_scope_0kp2_descr,"A modern Russian reflex sight with a unique open design, offering an unobstructed field of view and rapid target acquisition. It is lightweight and highly durable, making it suitable for various combat conditions.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Various Manufacturers\n %c[d_cyan] • %c[pda_white] Magnification: %c[ui_gray_2]1.0x\n \n"
st_wpn_mp5_descr,"One of the most famous and widespread firearms of its class, the MP5's compactness, accuracy and reliability have made it a favorite of numerous military, law enforcement, intelligence and security organizations the world over. The A3 variant is fitted with a retractable metal stock further increasing the weapon's CQB capabilities.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]West Germany\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Heckler & Koch\n"
merc_nighthunter_outfit_name,Mercenary STS-N Body Armor
exo_dolg_urban_outfit_name,PSZ-10g Urban Battlesuit
merc_outfit_name,Mercenary LC Suit
st_up_ret_a3_name,Additional return spring
st_wpn_l85_custom,L85A1
st_upgr_o_damage,Ballistic Materials Package 'PzDH'
st_gloves,Old Leather Gloves
st_wpn_ks23_ecolog,KS-23 Eco
st_placeable_stretcher,Stretcher
st_af_fireball_name,Fireball
st_bolt_9,Rotating Locking Head [7 Locks] [À] (Bolt)
st_cigarettes_descr,"Marlboro cigarettes, with their distinctive red and white packaging, are a symbol of Western smoking culture. Their smooth blend provides a familiar respite for those traversing the Zone's hardships.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Stimulant\n %c[d_cyan] • %c[pda_white] Alcohol Sobering Effect\n"
st_prt_o_ballistic_1,Kevlar K129 Plates w/ Reinforced Ceramic Inserts
st_wpn_mk47_descr,"The CMMG Mk47 Mutant is an American-made semi-automatic rifle chambered in 7.62Ã—39mm caliber, made by CMMG Inc. It can accept all types of Kalashnikov pattern magazines, including steel, polymer and drum magazines. In 2015, CMMG released its first production Mk47s to stores throughout the US. According to CMMG Production Manager Tyson Bradshaw, he mentioned that CMMG made the rifle due to the need of ""consumers to have a reliable, U.S.-made rifle that could properly handle the dimensions of the 7.62x39 mm cartridge. To do this properly, it required CMMG to build the rifle around the caliber. Using AK magazines was decided because they are the most reliable magazines. The Mk47 Mutant has an AR-10-sized bolt carrier, which was enlarged, with a CMMG RKM KeyMod handguard and an upper/lower receiver manufactured from 7075-T6 billet aluminum. The rifle has an AR-15-based pistol grip, safety selector, trigger group and a buffer tube. It was influenced by the CMMG Mk3 assault rifles. The Mk47 relies on a direct impingement gas system. \n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] - %c[ui_gray_2] Scopes: Most optics for the picatinny/weaver system.\n %c[d_purple] - %c[ui_gray_2] Suppressor: NATO Suppressor multicaliber compatible. \n"
military_exolight_outfit_name,Military Stalker Exosuit
st_wpn_vz61,Skorpion vz.68
st_up_health_3_name,Life Support System
st_up_health_2_name,Phoenix Restoration System
csky_light_novice_outfit_name,CS-1 Body Armor
military_exo_outfit_name,Military Stalker Exoskeleton
svoboda_novice_outfit_name,Freedom Leather Jacket
st_up_zat_c2_name,Gas piston installation
st_placeable_countertop,Countertop
st_up_barp_b1_name,Chrome plating of the internal side of the barrel
st_upgr_cost,Cost
st_prt_o_retardant_11,Aluminized Layers of Retardant Fabrics
st_wpn_coonan357,Coonan .357 Magnum Compact
st_addon_scope_1pn93n2_1gs,1PN93-1 Thermal
st_af_bracelet_name,Bracelet
st_bolt_6,Rotating Locking Head [2 Locks] [À] (Bolt)
st_prt_o_retardant_7,Insulating Magnesium Grid Inserts
csky_light_outfit_name,CS-2a Body Armor
exolight_outfit_name,Exosuit
st_data_export_k_hit,K Hit
st_bolt_carrier_2,Sliding Bolt Carrier with Turning Bolt Lock [R] (Carrier)
st_bolt_carrier_3,Sliding Bolt Carrier with Turning Bolt Lock [NATO] (Carrier)
st_addon_sil_nato,NATO Suppressor
st_placeable_storage04,Small Safe
st_addon_scope_pilad_p1x42,Pilad P1x42
st_prt_w_p_trigger_4,"""MP412"" Double-action Trigger Mechanism (Trigger)"
st_up_health_2_descr,"An integrated system that monitors the wearer's health and supplies vitamins, adrenalin or anabolic substances as required."
st_placeable_ashtray,Ash Tray
st_placeable_light1,Wall Sconce
st_broken_detector,Broken Detector
st_grenade_thermite,Thermite Grenade
st_wpn_pkm_siber,PKM
svoboda_heavy_outfit_name,Guardian of Freedom
st_wpn_akm,AKM
st_wpn_glock17_descr,"A widely used semi-automatic pistol known for its lightweight polymer frame, high magazine capacity, and exceptional reliability. Its simple yet effective design makes it a favorite among military, law enforcement, and stalkers alike. With a smooth trigger pull and low recoil, it provides a dependable sidearm for both defensive and offensive situations.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]Austria\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Glock Ges.m.b.H.\n"
st_af_ah_e1_descr,"A shard of Silica Quartz formed exclusively in electro anomalies. It is remarkably pure, ranging from 99.5% to 99.9% purity and is known to provide the wearer with a feeling of youthfulness.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Artefact\n"
l10_radar,Radar
st_tomahawk,Gerber Tomahawk
wastelander_outfit_name,"""Wastelander"" Stalker Suit"
st_wpn_adar2_15,ADAR 2-15
st_up_stvp_b5_name,Changing handle shape with a straight rear section
st_wpn_pm_bas_actor,"Makarov PM ""Mythic"""
renegade_exo_outfit_name,Renegade Exoskeleton
st_radio,Broken Radio
st_wpn_sig226,SIG P226R
st_af_ring_name,Ring
st_toolkit_r7_new,Type D Weapon Repair Kit
st_placeable_gas_lamp,Gas Lamp
st_wpn_ak74u_tac,"AKS-74U ""Tactician"""
st_addon_scope_swamp,Tactical Kit
st_ration_ukr_descr,"This ration pack provides Ukrainian troops with a balanced diet, featuring items like buckwheat porridge with chicken, biscuits, and jams. Its design emphasizes practicality and sustenance, catering to the demands of extended missions in the Zone.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Food\n"
mutant_psevdodog_meat_description,"Highly nutritious meat from a mutant Pseudodog, known to me more edible than its regular canine counterparts. Note that consuming uncooked mutant meat always carries the risk of contamination or radiation exposure.\n \n %c[ui_red]WARNING: Raw Meat\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Low-tier Mutant Meat\n %c[d_cyan] • %c[pda_white] Cookable\n"
st_antirad_kalium_descr,"A pharmacological compound, used in the Zone as a cheap means of countering the effects of radiation on the body. Causes numerous side effects, notably gastrointestinal tract blistering, numbness to pain and dysfunction of the thyroid gland.\n \n %c[0,255,255,255]PROPERTIES:\n"
st_wpn_bm16_full,TOZ-66
st_wpn_svi,Strayer Voigt Infinity
st_ecologist_outfit_yello_name,SSP-99 Topaz
st_af_fire_loop_descr,"Created within a thermal anomaly. It has a bizarre tetrahedral appearance. Only rumors of disappearances, betrayal, and death surround this hellish artefact.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Perk Artefact\n \n"
st_antiemetic_descr,"Tablets coated with a shell, containing 4.6 and 10 mg of perphenazine. The drug is a neuroleptic - an antipsychotic agent that provides antiallergic, sedative, miorelaxing, antiemetic, weak anticholinergic, hypotensive and hypothermic actions. The efficacy of Etperazine is due to the blockade of D2 receptors in the mesocortical and mesolimbic systems. Rarely used in the Zone.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_green] • %c[ui_gray_2]slightly improves morale and mind protection against horrors of the Zone\n %c[d_green] • %c[ui_gray_2]slight dizzines removal\n"
st_placeable_trophie1,Trophy (Boar Head)
st_wpn_howa20,Howa Type 20
st_addon_scope_pilad_p1x42_descr,"Open-reflex red-dot sight from the Pilad line, built around a large 34–42 mm viewing window for an expansive field of view and fast target acquisition. Offers selectable reticle patterns and a small, rugged aluminum body suited to hunting and service use; commonly supplied with Weaver/Picatinny or dovetail mounts. Manufactured under the VOMZ/Pilad brand in Russia and marketed as a no-frills, robust reflex option for short-range work.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] Origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] Manufacturer: %c[ui_gray_2]VOMZ\n %c[d_cyan] • %c[0,255,255,255] Magnification: %c[ui_gray_2]1x\n %c[d_cyan] • %c[0,255,255,255] Reticle switch: %c[ui_gray_2]press Mark Switch key\n \n"
st_ecologist_outfit_grn_name,SSP-99M Bodysuit
st_radio2,Radio (Broken)
st_af_mincer_meat_descr,"This artefact has soft, porous, skin-like texture and is said to be able to compress. It resembles and acts like a sponge in this regard, but reveals its special characteristics only when exposed to certain external conditions. \nFirstly, to carry the sponge metaphor further, the pores on its surface are known to absorb small amounts of toxicity from environment. \nSecondly, the artefact slightly amplifies the damaging effects of psy-fields to living organisms by absorbing psy energy and emitting it at a small rate. \nThirdly, Meat Chunk is also known to be a conductor of electricity much like the skin of a living creature. \n\n%c[0,209,172,56] Does NOT degrade over time.\n"
st_prop_fan,Small Fan
st_placeable_psi_helmet,Psi-helmet
st_wpn_ak5c_bas,AK 5C
st_up_bleed_2_descr,A generation B injector that regularly introduces a coagulation agent into the bloodstream when blood pressure drops significantly.
st_prop_shelf_1,Wooden Shelf
st_mirror,Telescopic Mirror
st_wpn_m249,M249 SAW
st_batteries,Battery Pack
st_up_stvh_b1_descr,An important modification that protects the weapon from air temperature effects during firing.
st_wpn_mp5sd,MP5SD6
st_up_helm_rad_2_name,Plexiglass Coating
st_addon_scope_kit_sa5x_spec,Tactical Kit
st_wpn_aps_descr,"The Stechkin APS is a Russian selective fire machine pistol, bearing the name of its designer Igor Stechkin. Originally chambered for 7.62x25mm Tokarev, the pistol was changed to use 9x18mm as it became clear that this cartridge was set to become the new service ammunition for handguns in the Soviet Army. In 1951, the Stechkin was introduced into the Soviet military arsenal, replacing the aging TT-33.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Tula Arms Plant\n"
st_raisins,Raisins
st_upgr_o_utility,Suit Utility Upgrade Kit
bandit_ps5_outfit_name,Fenced PS5-M Universal Protection Suit
st_wpn_remington700,Remington 700
st_prop_monitor,Monitor
st_bolt_5,Rotating Locking Head [3 Locks] [V] (Bolt)
st_wpn_saiga12s_m1,Saiga-12
st_cleaning_kit_r5_new,Type C Weapon Cleaning Kit
mutant_snork_hand,Snork Hand
st_wpn_ump45,UMP45
st_up_zat_b3_descr,"Protective sputter increases reliability and, more importantly, ensures airtightness, which prevents excessive energy dissipation."
st_up_armor_1_descr,Reinforced plates that last longer but are less durable.
st_up_stk_b2_name,Ergonomic receiver shape
st_wpn_toz34_obrez,TOZ-34 (Sawn-off)
MDR,Desert Tech MDR 5.56x45
ammo-gauss,Batteries
st_wpn_vityaznew,PP-19-01 Vityaz
st_up_zatp_c7_name,Three round burst firing mode
st_af_vaselisk_descr,If you found this. something has gone horribly wrong.\n \n %c[pda_white]PROPERTIES:\n
cs_stalker_proto_exo_outfit_description,"A set of CS-2b body armor that has been specially modified to fit with the servos and batteries of an exoskeleton, allowing the wearer to carry significantly more equipment than they could under any other circumstances. Compared to a full exoskeleton, it provides less protection but is also considerably lighter.\n \n"
st_data_export_stash_ecos,Allowed Ecos
st_af_black_spray_descr,"Being a rare artefact, little is known about its properties and origins. \nBlack Spray shares a similar shape to other sapphire-like artefacts. However, the organic nature of the stem (which shares similar properties to Pin artefacts) suggests that its formed from vascular plants under exposure to dangerous psy-fields and electromagnetic waves. \nAnother unique property is the ability to delay the transmission of light that enters it. The said mysterious mechanism is applied to psy-waves surrounding the artefact as well. For this particular reason, Black Spray significantly neutralises psy interferences in a large radius. \nThese beneficial properties, however, come at a price. This artefact is extremely dangerous when exposed in toxic environments as it amplifies their effect and increases their potency. When exploring toxic areas, it is hence highly recommended to keep the artefact in your backpack. \nDue to the beautiful blue aura it emits, it is highly sought after by jewellers all over the world. \n\n%c[0,209,172,56] Does NOT degrade over time.\n"
