"""Og-7b""","""Og-7b"""
st_wpn_pl15_las,Lebedev PL-15 9x19 pistol
st_wpn_pl15_las_descr,"A Russian self-loading pistol chambered in 9x19mm, developed by a team of designers from the Kalashnikov concern under the leadership of Dmitry Lebedev for the needs of Russian law enforcement agencies. \n \n %c[ui_gray_2]Features: \n %c[d_green] • %c[ui_gray_2] PL-15 9x19 112mm threaded barrel. \n %c[d_green] • %c[ui_gray_2] Hexagon modular SP-9 sound suppressor. \n %c[d_green] • %c[ui_gray_2] SureFire X400 Ultra tactical flashlight with laser. \n \n"
st_wpn_pl15_new,Lebedev PL-15 9x19 pistol
st_wpn_pl15_new_descr,"A Russian self-loading pistol chambered in 9x19mm, developed by a team of designers from the Kalashnikov concern under the leadership of Dmitry Lebedev for the needs of Russian law enforcement agencies. \n \n %c[ui_gray_2]Features: \n %c[d_green] • %c[ui_gray_2] PL-15 9x19 112mm threaded barrel. \n %c[d_green] • %c[ui_gray_2] Hexagon modular SP-9 sound suppressor. \n \n"
st_wpn_pl15_pl15_scolaz,"Lebedev PL-15 ""Bearcat"""
st_wpn_pl15_pl15_scolaz_descr,"A Russian recoil-operated, locked-breech, semi-automatic pistol, using a modified Browning cam-lock system adapted from the Browning Hi-Power pistol. Built for police and military use, the PL-15's key focus was on ergonomics and safety. The ""Bearcat"" featuring an Aimpoint T1 scope and laser designator, among numerous other internal modifications. This is more than just a sidearm.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Kalashnikov Concern\n %c[d_orange] • %c[0,255,255,255] tactical kit upgrade\n"
st_wpn_pl15_upgr,Upgraded Lebedev PL-15 9x19 pistol
st_wpn_pl15_upgr_descr,"A Russian self-loading pistol chambered in 9x19mm, developed by a team of designers from the Kalashnikov concern under the leadership of Dmitry Lebedev for the needs of Russian law enforcement agencies. \n \n %c[ui_gray_2]Features: \n %c[d_green] • %c[ui_gray_2] PL-15 9x19 112mm threaded barrel. \n %c[d_green] • %c[ui_gray_2] Hexagon modular SP-9 sound suppressor. \n %c[d_green] • %c[ui_gray_2] Zarya Z-1x20 mini RDS. \n %c[d_green] • %c[ui_gray_2] Thermal wrap for supressor. \n %c[d_green] • %c[ui_gray_2] SureFire X400 Ultra tactical flashlight with laser. \n \n"
st_wpn_pm_bas,Makarov PM
st_wpn_pm_bas_actor,"Makarov PM ""Mythic"""
st_wpn_pm_bas_actor_descr,"This Soviet legacy is one of the best compact self-defence handguns available. Small, highly reliable, easy to use and easy to maintain, the Pistol Makarova was selected because of its simplicity, easy manufacturing, accuracy and reasonable stopping power. Unfortunately though, it loses out to modern pistols in its class in terms of weight, magazine size and general performance. Some say this pistol was manufactured as a limited run of PMs. Others say its a handcrafted upgrade. Regardless of the truth, it is a fine weapon and comes with a pre-threaded barrel for easy suppressor installation.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Izhevsk Mechanical Plant\n"
st_wpn_pm_bas_custom,Makarov PM Custom
st_wpn_pm_bas_custom_descr,"This Soviet legacy is one of the best compact self-defence handguns available. Small, highly reliable, easy to use and easy to maintain, the Pistol Makarova was selected because of its simplicity, easy manufacturing, accuracy and reasonable stopping power. Unfortunately though, it loses out to modern pistols in its class in terms of weight, magazine size and general performance. The Custom includes a threaded barrel and tritium iron sights.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Izhevsk Mechanical Plant\n"
st_wpn_pm_bas_descr,"This Soviet legacy is one of the best compact self-defence handguns available. Small, highly reliable, easy to use and easy to maintain, the Pistol Makarova was selected because of its simplicity, easy manufacturing, accuracy and reasonable stopping power. Unfortunately though, it loses out to modern pistols in its class in terms of weight, magazine size and general performance.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Izhevsk Mechanical Plant\n"
st_wpn_pm_las,Makarov PM Pistol 9x18
st_wpn_pm_las_descr,"The time-proven PM pistol (Pistolet Makarova - ""Makarov Pistol"", GAU Index - 56-A-125). Due to its widespread affordability and availability of both the pistol and ammunition, along with its exceptional reliability, light weight, and compactness, it is frequently used by stalkers in the Zone's southern territories. The only drawback is the low stopping power of the pistol. This model is equipped with an extended barrel with a thread for attaching a suppressor. \n \n %c[ui_gray_2]Features: \n %c[d_green] • %c[ui_gray_2] Extended barrel with a thread for attaching a suppressor. \n %c[d_green] • %c[ui_gray_2] Modified suppressor for PM. \n %c[d_green] • %c[ui_gray_2] Zarya pistol grip with laser sight. \n \n"
st_wpn_pm_new,Makarov PM Pistol 9x18
st_wpn_pm_new_descr,"The time-proven PM pistol (Pistolet Makarova - ""Makarov Pistol"", GAU Index - 56-A-125). Due to its widespread affordability and availability of both the pistol and ammunition, along with its exceptional reliability, light weight, and compactness, it is often used by stalkers in the Zone's southern territories. The only drawback is the low stopping power of the pistol. This model is equipped with an extended barrel with a thread for attaching a suppressor. \n \n %c[ui_gray_2]Features: \n %c[d_green] • %c[ui_gray_2] Extended barrel with a thread for attaching a suppressor. \n %c[d_green] • %c[ui_gray_2] Modified suppressor for PM. \n \n"
st_wpn_pm_upgr,Upgraded Makarov PM Pistol 9x18
st_wpn_pm_upgr_descr,"The time-proven PM pistol (Pistolet Makarova - ""Makarov Pistol"", GAU Index - 56-A-125). Due to its widespread affordability and availability of both the pistol and ammunition, along with its exceptional reliability, light weight, and compactness, it is often used by stalkers in the Zone's southern territories. The only drawback is the low stopping power of the pistol. This model is equipped with an extended barrel with a thread for attaching a suppressor. \n \n %c[ui_gray_2]Features: \n %c[d_green] • %c[ui_gray_2] Extended barrel with a thread for attaching a suppressor. \n %c[d_green] • %c[ui_gray_2] Zarya Z-1x20 mini RDS. \n %c[d_green] • %c[ui_gray_2] Olive Zarya pistol grip. \n %c[d_green] • %c[ui_gray_2] Extended magazine (10 rounds). \n \n"
st_wpn_pmm_bas,Makarov PMM
st_wpn_pmm_bas_descr,"A redesign of the legendary Makarov, the PMM uses a 25% increase in gas pressure to significantly increase muzzle velocity and features a larger 12-round magazine while keeping the same simplicity, ease of manufacturing and accuracy of the PM. Though, even with these changes slightly bridging the gap between itself and modern pistols, it still loses out in terms of weight and general performance. This model features a threaded barrel.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Izhevsk Mechanical Plant\n"
st_wpn_pp2000_oper,"PP-2000 ""Operator"""
st_wpn_pp2000_oper_descr,"Used by special operations units and law enforcement personnel, the PP-2000 personal defense weapon is often considered to be one of the best in its class. It is compact, lightweight and simple in design for increased reliability and simplified maintenance. Equipped with a Barska Electrosight, laser designator and tactical flashlight, there are few sidearms that'll have your back better than the ""Operator"".\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_1]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_1]KBP Instrument Design Bureau\n"
st_wpn_pp2000n,PP-2000
st_wpn_pp2000n_descr,"A lightweight and highly maneuverable submachine gun designed for rapid deployment and personal defense. Its compact frame, high rate of fire, and ease of control make it an excellent choice for law enforcement and special forces. Capable of mounting suppressors and optics, it provides adaptability for various tactical scenarios.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]KBP Instrument Design Bureau\n"
st_wpn_ppsh41,PPSh-41
st_wpn_ppsh41_camo,PPSh-41
st_wpn_ppsh41_descr,"A selective-fire, open bolt, blowback submachine gun known for it's high rate of fire, the PPSh saw extensive combat use during World War II, becoming one of the most common infantry weapons of the Soviet Armed Forces with about six million manufactured, making it the most-produced submachine gun of the war. A PPSh with a drum magazine has become one of the symbols of the Soviet soldier on the Eastern Front of WWII Europe.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Soviet Union\n"
st_wpn_ppsh41_new,PPSh-41
st_wpn_rapide,Kimber Rapide .45 ACP
st_wpn_rapide_descr,"Kimber Rapide is a high-quality semi-automatic pistol based on the classic 1911 model. It features a modern design, improved ergonomics, and high shooting accuracy. Equipped with a steel frame, rifled barrel, and a recoil system that ensures smooth and reliable operation. The firearm is chambered in .45 ACP and comes with a 8 round detachable magazine. This version of the pistol is well-suited for fighting mutants and lightly armored stalkers. It is rarely encountered in the Zone, making it a valuable weapon. \n \n %c[ui_gray_2]Îñîáåííîñòè: \n %c[d_green] • %c[ui_gray_2] SilencerCo Osprey sound supressor. \n %c[d_green] • %c[ui_gray_2] SureFire X400 Ultra tactical flashlight with laser.\n \n"
st_wpn_raptr,RAPTR
st_wpn_raptr_descr,"An automatic mag–fed shotgun born in and tailored to the specific needs of the Zone. Its high rate of fire, large magazine and unparalleled ergonomics have granted it the nickname ""Bloodsucker Killer"". It is considered as one of the finest 12x70mm weapons available in the Zone.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Ukraine\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Unknown\n"
st_wpn_remington700,Remington 700
st_wpn_remington700_archangel,"Remington 700 ""Archangel"""
st_wpn_remington700_archangel_descr,"Often regarded as the number one bolt-action of all time, the Model 700 is a top choice for many military and law enforcement officers. With unequalled precision paired with unmatched build quality and reliability, it remains an industry leader to this day though its design is almost 6 decades old. This model has been extensively modified.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Remington Arms\n %c[d_orange] • Increased penetration: +5\n"
st_wpn_remington700_descr,"Often regarded as the number one bolt-action of all time, the Model 700 is a top choice for many military and law enforcement officers. With unequalled precision paired with unmatched build quality and reliability, it remains an industry leader to this day though its design is almost 6 decades old.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Remington Arms\n %c[d_orange] • Increased penetration: +5\n"
st_wpn_remington700_lapua700,"Remington 700 ""Deer Hunter"""
st_wpn_remington700_lapua700_descr,"Often regarded as the number one bolt-action of all time, the Model 700 is a top choice for many military and law enforcement officers. With unequalled precision paired with unmatched build quality and reliability, it remains an industry leader to this day though its design is almost 6 decades old. This model has been modified for .338 Lapua Magnum.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Remington Arms\n %c[d_orange] • Increased penetration: +5\n"
st_wpn_remington700_magpul_pro,"Remington 700 ""Magpul PRO"""
st_wpn_remington700_magpul_pro_descr,"The Remington Model 700 is a series of bolt-action centerfire rifles manufactured by Remington Arms since 1962. It is a development of the Remington 721 and 722 series of rifles, which were introduced in 1948. This model has been extensively modified.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Remington Arms\n %c[d_orange] • Increased penetration: +5\n"
st_wpn_remington700_mod_x_gen3,"Remington 700 ""MOD X Gen.3"""
st_wpn_remington700_mod_x_gen3_descr,"The Remington Model 700 is a series of bolt-action centerfire rifles manufactured by Remington Arms since 1962. It is a development of the Remington 721 and 722 series of rifles, which were introduced in 1948. This model has been extensively modified.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Remington Arms\n %c[d_orange] • Increased penetration: +5\n"
st_wpn_remington870,Remington 870
st_wpn_remington870_descr,"Widely used by the public for sport, hunting and self-defence as well as by law enforcement and military organizations worldwide, the Remington 870 is one of the most famous and iconic pump-action shotguns in the world due to its characteristic recharge.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Remington Arms\n"
st_wpn_rg6,RG-6 Grenade Launcher
st_wpn_rg6_descr,"The stand-alone, rapid-firing multi-shot RG-6 grenade launcher was designed to increase infantry firepower during urban combat due to recent small scale conflicts, such as the Chechen Wars. The RG-6 entered limited production by the mid-1990s and is now in use by various elements of the Russian Army and special forces.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]TsKIB SOO\n"
st_wpn_rpd,RPD
st_wpn_rpd_descr,"A light machine gun developed in the Soviet Union by Vasily Degtyaryov, created as a replacement for the DPM light machine gun. The new open bolt, gas operated, striker fired RPD was, at the time, 10 pounds lighter than any other weapon of its kind in service and used a cartridge that produced significantly less recoil under automatic fire.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Degtyaryov Plant\n"
st_wpn_rpg7,RPG-7
st_wpn_rpg7_descr,"Considered as one of the most successful anti-tank grenade launchers ever made, the RPG-7 is a shoulder fired, single shot, smoothbore launcher. Grenades are loaded from the front with the rear of the barrel using a venturi nozzle to make the weapon nearly recoilless.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Degtyaryov Plant\n"
st_wpn_rpk,RPK
st_wpn_rpk74,RPK-74
st_wpn_rpk74_16,RPK-16 LMG
st_wpn_rpk74_16_descr,"Designed as a private venture by Kalashnikov Concern and intended for use by the Russian Army and special forces, the RPK-16 is based on the AK-12 assault rifle and is the proposed replacement for the venerable RPK-74. Capable of a hyperburst fire mode.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Kalashnikov Concern\n"
st_wpn_rpk74_descr,"A light machine gun developed by Mikhail Kalashnikov as part of Soviet efforts to standardize the armory of the Red Army, the RPK replaced the RPD and is still in use as of present day. The RPK-74 features a large amount of improvements, including but not limited to an improved barrel, a new gas block for improved muzzle velocity and a bipod.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Vyatskiye Polyany Machine-Building Plant\n"
st_wpn_rpk_descr,"A light machine gun developed by Mikhail Kalashnikov as part of Soviet efforts to standardize the armory of the Red Army, the RPK replaced the RPD and is still in use as of present day. Featuring a similar design layout to the Kalashnikov series of rifles, it boasts modifications to increase its effective range and accuracy. It is also equipped with an improved barrel to improve sustained fire capability; a common issue with the RPD.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Vyatskiye Polyany Machine-Building Plant\n"
st_wpn_rsh12_shorty,RSh-12 Shorty 12.7x55mm
st_wpn_rsh12_shorty_descr,"The powerful RSh-12 (Revolver Shturmovoy 12 - ""Assault Revolver 12"") revolver, manufactured by KBP Instrument Design Bureau, designed for use by special forces. Despite the powerful 12.7x55 mm caliber. This is a shortened, more compact version of the revolver, having less weight, but as a result of which the recoil is increased. This modification also has an threated barrel for installing a 12.7mm tactical silencer. \n \n %c[ui_gray_2]Features: \n %c[d_green] • %c[ui_gray_2] 12.7mm Tactical Silencer. \n \n"
st_wpn_saiga12s,Saiga-12
st_wpn_saiga12s_descr,"A 12-gauge combat shotgun recognizable by its Kalashnikov design, intended for engaging targets at short range or in confined spaces. Known for its effectiveness and lethality, it has replaced the Armsel Protecta for Russian riot control and infantry combat.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Izhmash\n"
st_wpn_saiga12s_isg,KS-12
st_wpn_saiga12s_isg_descr,"A semi-automatic shotgun made in the U.S.A. but based on Russia’s popular line of Saiga hunting shotguns. The long stroke gas system of the legendary AK-47 is carried over to the KS-12 and provides reliable operation under extreme environmental conditions. This model includes a trigger mechanism which allows for two-round bursts.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]United States, Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Kalashnikov USA\n"
st_wpn_saiga12s_m1,Saiga-12
st_wpn_saiga12s_m1_descr,"Saiga-12 shotgun issued to research personnel in the Zone. Purchased by the Ecologists to ensure their safety, it is used primarily for defending against aggressive mutants during field expeditions. The robust build and reliable firepower make it a practical choice for scientists venturing into dangerous areas.\n \n%c[0,255,255,255]PROPERTIES:\n%c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n%c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Izhmash\n"
st_wpn_saiga12s_m2,Saiga-12 Tactical
st_wpn_saiga12s_m2_descr,"A modified Saiga-12, customized per mercenary specifications. Equipped with a Picatinny rail and a heavy-duty muzzle brake compensator, it significantly reduces recoil, making it highly effective in close-quarters combat. This version is favored by seasoned operators who require rapid follow-up shots and enhanced stability under sustained fire.\n \n%c[0,255,255,255]PROPERTIES:\n%c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n%c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Izhmash\n"
st_wpn_scar_siber,FN SCAR-H
st_wpn_scar_siber_black,"FN SCAR-H ""Black"""
st_wpn_scar_siber_black_descr,"In early 2004, USSOCOM issued a design request for a family of assault rifles using two different calibers while keeping the parts and ergonomics nearly-identical; hence the Special Operations Forces Combat Assault Rifle ""SCAR"" was born into service. Firing the long-range, hard-hitting 7.62x51mm NATO cartridge, the selective-fire FN SCAR-H's innovative gas-operated, short-stroke piston system reduces fouling for greater reliability.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Belgium\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]FN Herstal, FN America\n"
st_wpn_scar_siber_descr,"In early 2004, USSOCOM issued a design request for a family of assault rifles using two different calibers while keeping the parts and ergonomics nearly-identical; hence the Special Operations Forces Combat Assault Rifle ""SCAR"" was born into service. Firing the long-range, hard-hitting 7.62x51mm NATO cartridge, the selective-fire FN SCAR-H's innovative gas-operated, short-stroke piston system reduces fouling for greater reliability.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Belgium\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]FN Herstal, FN America\n"
st_wpn_scar_siber_m1,"FN SCAR-H ""Tactical"""
st_wpn_scar_siber_m1_black,"FN SCAR-H ""Tactical Black"""
st_wpn_scar_siber_m1_black_descr,"In early 2004, USSOCOM issued a design request for a family of assault rifles using two different calibers while keeping the parts and ergonomics nearly-identical; hence the Special Operations Forces Combat Assault Rifle ""SCAR"" was born into service. Firing the long-range, hard-hitting 7.62x51mm NATO cartridge, the selective-fire FN SCAR-H's innovative gas-operated, short-stroke piston system reduces fouling for greater reliability. This model has been modified.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Belgium\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]FN Herstal, FN America\n"
st_wpn_scar_siber_m1_descr,"In early 2004, USSOCOM issued a design request for a family of assault rifles using two different calibers while keeping the parts and ergonomics nearly-identical; hence the Special Operations Forces Combat Assault Rifle ""SCAR"" was born into service. Firing the long-range, hard-hitting 7.62x51mm NATO cartridge, the selective-fire FN SCAR-H's innovative gas-operated, short-stroke piston system reduces fouling for greater reliability. This model has been modified.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Belgium\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]FN Herstal, FN America\n"
st_wpn_scar_siber_m2,"FN SCAR-H ""Expert Operator"""
st_wpn_scar_siber_m2_custom,"FN SCAR-H ""Specialist Operator"""
st_wpn_scar_siber_m2_custom_descr,"In early 2004, USSOCOM issued a design request for a family of assault rifles using two different calibers while keeping the parts and ergonomics nearly-identical; hence the Special Operations Forces Combat Assault Rifle ""SCAR"" was born into service. Firing the long-range, hard-hitting 7.62x51mm NATO cartridge, the selective-fire FN SCAR-H's innovative gas-operated, short-stroke piston system reduces fouling for greater reliability. This model has been extensively modified.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Belgium\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]FN Herstal, FN America\n"
st_wpn_scar_siber_m2_descr,"In early 2004, USSOCOM issued a design request for a family of assault rifles using two different calibers while keeping the parts and ergonomics nearly-identical; hence the Special Operations Forces Combat Assault Rifle ""SCAR"" was born into service. Firing the long-range, hard-hitting 7.62x51mm NATO cartridge, the selective-fire FN SCAR-H's innovative gas-operated, short-stroke piston system reduces fouling for greater reliability. This model has been modified.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Belgium\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]FN Herstal, FN America\n"
st_wpn_shak12,ShAK-12
st_wpn_shak12_descr,"The newly adopted Close Quarters Battle rifle made by Izhmash. Developed in response to a growing need made apparent by the FSB, the ShAK-12 was purpose built to house an enormous stopping power ability inside of a compact rifle package. It borrows its 12.7x55mm cartridge from the VSSK Vykhlop sniper rifle and utilizes 20 round magazines. Along with sporting a full array of picatinny attachment rails, it also features a removable carry handle for larger optic mounting options. The short recoil operation of the barrel behaves much in the same way as a Barrett M82 does with the barrel recoiling with the bolt to assist in controllability and cartridge extraction. A weapon like this is sure to make it into any STALKER's wishlist, but few will know what it feels like to own it. Whatever the case, there is no suit in the Zone that can withstand the power this gun deals out. Just make sure you aim well, are close and have a good stash of money, because the ammunition is anything but ""cheap and available.""\n \n %c[ui_gray_2]ATTACHMENTS: \n %c[d_purple] • %c[ui_gray_2] ACOG, Barska ES AC10632, C-more Railway Tactical, EOTech scopes\n %c[d_purple] • %c[ui_gray_2] 12.7x55mm compatible suppressor\n"
st_wpn_sig220_n,SIG P220
st_wpn_sig220_n_descr,"Often considered the best out-of-the-box .45 caliber double-action pistol available, the P220 is known for accuracy that parallels that of competition handguns. An instant success, it has been adopted by the Swiss and Japanese SDF and many European police organizations.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]West Germany, Switzerland\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]SIG Sauer\n"
st_wpn_sig220_n_u2p2g0r,"SIG P220 ""Stalker"""
st_wpn_sig220_n_u2p2g0r_descr,"Often considered the best out-of-the-box .45 caliber double-action pistol available, the P220 is known for accuracy that parallels that of competition handguns. An instant success, it has been adopted by the Swiss and Japanese SDF and many European police organizations. The ""Custom Nine"" has been fitted with a threaded barrel, tritium sights, laser designator and 19-round magazine, among other various internal modifications.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]West Germany, Switzerland\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]SIG Sauer\n %c[d_orange] • %c[0,255,255,255] tactical kit upgrade\n"
st_wpn_sig220_n_upg220,"SIG P220 ""XXX"""
st_wpn_sig220_n_upg220_descr,"Often considered the best out-of-the-box .45 caliber double-action pistol available, the P220 is known for accuracy that parallels that of competition handguns. An instant success, it has been adopted by the Swiss and Japanese SDF and many European police organizations. The ""XXX"" includes a threaded barrel, tritium iron sights, laser designator and 12-round magazine, among other various internal modifications.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]West Germany, Switzerland\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]SIG Sauer\n %c[d_orange] • %c[0,255,255,255] tactical kit upgrade\n"
st_wpn_sig226,SIG P226R
st_wpn_sig226_226sig_kit,SIG P226R Custom
st_wpn_sig226_226sig_kit_descr,"The P226 set the standard by which all other combat handguns are measured. Serving alongside the U.S. Navy SEALs for decades and seeing action around the globe, its accuracy and reliability have earned its reputation as the premiere combat pistol. The custom features a threaded barrel, ergonomic grip plates and optical sight with mounting plate.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Germany, Switzerland\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]SIG Sauer\n %c[d_orange] • %c[0,255,255,255] tactical kit upgrade\n"
st_wpn_sig226_descr,"The P226 set the standard by which all other combat handguns are measured. Serving alongside the U.S. Navy SEALs for decades and seeing action around the globe, its accuracy and reliability have earned its reputation as the premiere combat pistol.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Germany, Switzerland\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]SIG Sauer\n"
st_wpn_sig550,SIG SG 550
st_wpn_sig550_custom,SIG SG 550
st_wpn_sig550_descr,"A precision-engineered assault rifle known for its reliability, accuracy, and robust construction, making it a favorite among military forces. Featuring a long barrel, folding stock, and a full-length rail system, it provides excellent performance in both medium and long-range engagements. Its durability and smooth operation in harsh environments make it a trusted choice for professional operators.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]Switzerland\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Swiss Arms AG\n"
st_wpn_sks,SKS
st_wpn_sks_b,SKS
st_wpn_sks_b_descr,"A semi-automatic, gas-operated, self-loading carbine used primarily during the Cold War, the SKS still sees service today with second-line and reserve army units. As it lacked a fire select and was limited to 10 rounds, it was made obsolete by the AK-47.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Swiss Arms AG\n"
